spreadsheetId,accountId,month,folder_id,currentPeriodTotalCost
1Z3EBgrz73wTOhWN4YWDdzZv8seSvB1yBlZpOV_0Z1TY,6713 ,Jan 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,223.36
1Z3EBgrz73wTOhWN4YWDdzZv8seSvB1yBlZpOV_0Z1TY,6713 ,Feb 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,223.36
1Z3EBgrz73wTOhWN4YWDdzZv8seSvB1yBlZpOV_0Z1TY,6713 ,Mar 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,223.36
1Z3EBgrz73wTOhWN4YWDdzZv8seSvB1yBlZpOV_0Z1TY,6713 ,Apr 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,223.36
1Z3EBgrz73wTOhWN4YWDdzZv8seSvB1yBlZpOV_0Z1TY,6713 ,May 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,223.36
1Z3EBgrz73wTOhWN4YWDdzZv8seSvB1yBlZpOV_0Z1TY,6713 ,Jun 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,223.36
1Z3EBgrz73wTOhWN4YWDdzZv8seSvB1yBlZpOV_0Z1TY,6713 ,Jul 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,223.36
1Z3EBgrz73wTOhWN4YWDdzZv8seSvB1yBlZpOV_0Z1TY,6713 ,Aug 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,223.36
1Z3EBgrz73wTOhWN4YWDdzZv8seSvB1yBlZpOV_0Z1TY,6713 ,Sep 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,223.36
1Z3EBgrz73wTOhWN4YWDdzZv8seSvB1yBlZpOV_0Z1TY,6713 ,Oct 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,223.36
1Z3EBgrz73wTOhWN4YWDdzZv8seSvB1yBlZpOV_0Z1TY,6713 ,Nov 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,223.36
1Z3EBgrz73wTOhWN4YWDdzZv8seSvB1yBlZpOV_0Z1TY,6713 ,Dec 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,223.36
182ivYcC79h4iY1Nnh57nMaz_qebzEmhfWwWhWXBDON0,7980 ,Jan 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
182ivYcC79h4iY1Nnh57nMaz_qebzEmhfWwWhWXBDON0,7980 ,Feb 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
182ivYcC79h4iY1Nnh57nMaz_qebzEmhfWwWhWXBDON0,7980 ,Mar 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
182ivYcC79h4iY1Nnh57nMaz_qebzEmhfWwWhWXBDON0,7980 ,Apr 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
182ivYcC79h4iY1Nnh57nMaz_qebzEmhfWwWhWXBDON0,7980 ,May 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
182ivYcC79h4iY1Nnh57nMaz_qebzEmhfWwWhWXBDON0,7980 ,Jun 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
182ivYcC79h4iY1Nnh57nMaz_qebzEmhfWwWhWXBDON0,7980 ,Jul 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
182ivYcC79h4iY1Nnh57nMaz_qebzEmhfWwWhWXBDON0,7980 ,Aug 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
182ivYcC79h4iY1Nnh57nMaz_qebzEmhfWwWhWXBDON0,7980 ,Sep 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
182ivYcC79h4iY1Nnh57nMaz_qebzEmhfWwWhWXBDON0,7980 ,Oct 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
182ivYcC79h4iY1Nnh57nMaz_qebzEmhfWwWhWXBDON0,7980 ,Nov 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
182ivYcC79h4iY1Nnh57nMaz_qebzEmhfWwWhWXBDON0,7980 ,Dec 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
1u9THpzfUZmf4cSUMN_GTgulalip3R_3v_6O8aAx6eEc,3695 ,Jan 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1587.62
1u9THpzfUZmf4cSUMN_GTgulalip3R_3v_6O8aAx6eEc,3695 ,Feb 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1587.62
1u9THpzfUZmf4cSUMN_GTgulalip3R_3v_6O8aAx6eEc,3695 ,Mar 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1587.62
1u9THpzfUZmf4cSUMN_GTgulalip3R_3v_6O8aAx6eEc,3695 ,Apr 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1587.62
1u9THpzfUZmf4cSUMN_GTgulalip3R_3v_6O8aAx6eEc,3695 ,May 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1587.62
1u9THpzfUZmf4cSUMN_GTgulalip3R_3v_6O8aAx6eEc,3695 ,Jun 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1587.62
1u9THpzfUZmf4cSUMN_GTgulalip3R_3v_6O8aAx6eEc,3695 ,Jul 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1587.62
1u9THpzfUZmf4cSUMN_GTgulalip3R_3v_6O8aAx6eEc,3695 ,Aug 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1587.62
1u9THpzfUZmf4cSUMN_GTgulalip3R_3v_6O8aAx6eEc,3695 ,Sep 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1587.62
1u9THpzfUZmf4cSUMN_GTgulalip3R_3v_6O8aAx6eEc,3695 ,Oct 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1587.62
1u9THpzfUZmf4cSUMN_GTgulalip3R_3v_6O8aAx6eEc,3695 ,Nov 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1587.62
1u9THpzfUZmf4cSUMN_GTgulalip3R_3v_6O8aAx6eEc,3695 ,Dec 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1587.62
1RGyPbky9yI4LACnQYSRL5_gg5lgiCeDx5Q5sqknywBQ,2692 ,Jan 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,625
1RGyPbky9yI4LACnQYSRL5_gg5lgiCeDx5Q5sqknywBQ,2692 ,Feb 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,625
1RGyPbky9yI4LACnQYSRL5_gg5lgiCeDx5Q5sqknywBQ,2692 ,Mar 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,625
1RGyPbky9yI4LACnQYSRL5_gg5lgiCeDx5Q5sqknywBQ,2692 ,Apr 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,625
1RGyPbky9yI4LACnQYSRL5_gg5lgiCeDx5Q5sqknywBQ,2692 ,May 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,625
1RGyPbky9yI4LACnQYSRL5_gg5lgiCeDx5Q5sqknywBQ,2692 ,Jun 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,625
1RGyPbky9yI4LACnQYSRL5_gg5lgiCeDx5Q5sqknywBQ,2692 ,Jul 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,625
1RGyPbky9yI4LACnQYSRL5_gg5lgiCeDx5Q5sqknywBQ,2692 ,Aug 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,625
1RGyPbky9yI4LACnQYSRL5_gg5lgiCeDx5Q5sqknywBQ,2692 ,Sep 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,625
1RGyPbky9yI4LACnQYSRL5_gg5lgiCeDx5Q5sqknywBQ,2692 ,Oct 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,625
1RGyPbky9yI4LACnQYSRL5_gg5lgiCeDx5Q5sqknywBQ,2692 ,Nov 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,625
1RGyPbky9yI4LACnQYSRL5_gg5lgiCeDx5Q5sqknywBQ,2692 ,Dec 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,625
1F-7BfWhgV3I2RX691eeff7Av7Zml6MVh8u_yGcPy9sQ,1044 ,Jan 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,703.24
1F-7BfWhgV3I2RX691eeff7Av7Zml6MVh8u_yGcPy9sQ,1044 ,Feb 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,703.24
1F-7BfWhgV3I2RX691eeff7Av7Zml6MVh8u_yGcPy9sQ,1044 ,Mar 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,703.24
1F-7BfWhgV3I2RX691eeff7Av7Zml6MVh8u_yGcPy9sQ,1044 ,Apr 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,703.24
1F-7BfWhgV3I2RX691eeff7Av7Zml6MVh8u_yGcPy9sQ,1044 ,May 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,703.24
1F-7BfWhgV3I2RX691eeff7Av7Zml6MVh8u_yGcPy9sQ,1044 ,Jun 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,703.24
1F-7BfWhgV3I2RX691eeff7Av7Zml6MVh8u_yGcPy9sQ,1044 ,Jul 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,703.24
1F-7BfWhgV3I2RX691eeff7Av7Zml6MVh8u_yGcPy9sQ,1044 ,Aug 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,703.24
1F-7BfWhgV3I2RX691eeff7Av7Zml6MVh8u_yGcPy9sQ,1044 ,Sep 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,703.24
1F-7BfWhgV3I2RX691eeff7Av7Zml6MVh8u_yGcPy9sQ,1044 ,Oct 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,703.24
1F-7BfWhgV3I2RX691eeff7Av7Zml6MVh8u_yGcPy9sQ,1044 ,Nov 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,703.24
1F-7BfWhgV3I2RX691eeff7Av7Zml6MVh8u_yGcPy9sQ,1044 ,Dec 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,703.24
1p7QowG7Hx9xMdJdbz_09yy1OUbOKYzMzQGVyCbJnqdM,6164 ,Jan 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,746.57
1p7QowG7Hx9xMdJdbz_09yy1OUbOKYzMzQGVyCbJnqdM,6164 ,Feb 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,746.57
1p7QowG7Hx9xMdJdbz_09yy1OUbOKYzMzQGVyCbJnqdM,6164 ,Mar 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,746.57
1p7QowG7Hx9xMdJdbz_09yy1OUbOKYzMzQGVyCbJnqdM,6164 ,Apr 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,746.57
1p7QowG7Hx9xMdJdbz_09yy1OUbOKYzMzQGVyCbJnqdM,6164 ,May 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,746.57
1p7QowG7Hx9xMdJdbz_09yy1OUbOKYzMzQGVyCbJnqdM,6164 ,Jun 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,746.57
1p7QowG7Hx9xMdJdbz_09yy1OUbOKYzMzQGVyCbJnqdM,6164 ,Jul 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,746.57
1p7QowG7Hx9xMdJdbz_09yy1OUbOKYzMzQGVyCbJnqdM,6164 ,Aug 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,746.57
1p7QowG7Hx9xMdJdbz_09yy1OUbOKYzMzQGVyCbJnqdM,6164 ,Sep 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,746.57
1p7QowG7Hx9xMdJdbz_09yy1OUbOKYzMzQGVyCbJnqdM,6164 ,Oct 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,746.57
1p7QowG7Hx9xMdJdbz_09yy1OUbOKYzMzQGVyCbJnqdM,6164 ,Nov 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,746.57
1p7QowG7Hx9xMdJdbz_09yy1OUbOKYzMzQGVyCbJnqdM,6164 ,Dec 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,746.57
1st86XKoAyV68tROJk66VCHCxrrLur2RqP-cDnnKYnOk,9013 ,Jan 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,734.39
1st86XKoAyV68tROJk66VCHCxrrLur2RqP-cDnnKYnOk,9013 ,Feb 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,734.39
1st86XKoAyV68tROJk66VCHCxrrLur2RqP-cDnnKYnOk,9013 ,Mar 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,734.39
1st86XKoAyV68tROJk66VCHCxrrLur2RqP-cDnnKYnOk,9013 ,Apr 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,734.39
1st86XKoAyV68tROJk66VCHCxrrLur2RqP-cDnnKYnOk,9013 ,May 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,734.39
1st86XKoAyV68tROJk66VCHCxrrLur2RqP-cDnnKYnOk,9013 ,Jun 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,734.39
1st86XKoAyV68tROJk66VCHCxrrLur2RqP-cDnnKYnOk,9013 ,Jul 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,734.39
1st86XKoAyV68tROJk66VCHCxrrLur2RqP-cDnnKYnOk,9013 ,Aug 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,734.39
1st86XKoAyV68tROJk66VCHCxrrLur2RqP-cDnnKYnOk,9013 ,Sep 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,734.39
1st86XKoAyV68tROJk66VCHCxrrLur2RqP-cDnnKYnOk,9013 ,Oct 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,734.39
1st86XKoAyV68tROJk66VCHCxrrLur2RqP-cDnnKYnOk,9013 ,Nov 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,734.39
1st86XKoAyV68tROJk66VCHCxrrLur2RqP-cDnnKYnOk,9013 ,Dec 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,734.39
14su8wtqcnuagODNaJ9KC_Kv6fxF9Tru5-pR6ch2mJwQ,6960 ,Jan 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
14su8wtqcnuagODNaJ9KC_Kv6fxF9Tru5-pR6ch2mJwQ,6960 ,Feb 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
14su8wtqcnuagODNaJ9KC_Kv6fxF9Tru5-pR6ch2mJwQ,6960 ,Mar 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
14su8wtqcnuagODNaJ9KC_Kv6fxF9Tru5-pR6ch2mJwQ,6960 ,Apr 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
14su8wtqcnuagODNaJ9KC_Kv6fxF9Tru5-pR6ch2mJwQ,6960 ,May 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
14su8wtqcnuagODNaJ9KC_Kv6fxF9Tru5-pR6ch2mJwQ,6960 ,Jun 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
14su8wtqcnuagODNaJ9KC_Kv6fxF9Tru5-pR6ch2mJwQ,6960 ,Jul 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
14su8wtqcnuagODNaJ9KC_Kv6fxF9Tru5-pR6ch2mJwQ,6960 ,Aug 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
14su8wtqcnuagODNaJ9KC_Kv6fxF9Tru5-pR6ch2mJwQ,6960 ,Sep 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
14su8wtqcnuagODNaJ9KC_Kv6fxF9Tru5-pR6ch2mJwQ,6960 ,Oct 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
14su8wtqcnuagODNaJ9KC_Kv6fxF9Tru5-pR6ch2mJwQ,6960 ,Nov 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
14su8wtqcnuagODNaJ9KC_Kv6fxF9Tru5-pR6ch2mJwQ,6960 ,Dec 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
1m_1qOAaJ8Sk_NaDMCXjy1AXXKfZrTG2sISfK1tTOrQU,7059 ,Jan 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
1m_1qOAaJ8Sk_NaDMCXjy1AXXKfZrTG2sISfK1tTOrQU,7059 ,Feb 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
1m_1qOAaJ8Sk_NaDMCXjy1AXXKfZrTG2sISfK1tTOrQU,7059 ,Mar 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
1m_1qOAaJ8Sk_NaDMCXjy1AXXKfZrTG2sISfK1tTOrQU,7059 ,Apr 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
1m_1qOAaJ8Sk_NaDMCXjy1AXXKfZrTG2sISfK1tTOrQU,7059 ,May 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
1m_1qOAaJ8Sk_NaDMCXjy1AXXKfZrTG2sISfK1tTOrQU,7059 ,Jun 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
1m_1qOAaJ8Sk_NaDMCXjy1AXXKfZrTG2sISfK1tTOrQU,7059 ,Jul 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
1m_1qOAaJ8Sk_NaDMCXjy1AXXKfZrTG2sISfK1tTOrQU,7059 ,Aug 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
1m_1qOAaJ8Sk_NaDMCXjy1AXXKfZrTG2sISfK1tTOrQU,7059 ,Sep 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
1m_1qOAaJ8Sk_NaDMCXjy1AXXKfZrTG2sISfK1tTOrQU,7059 ,Oct 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
1m_1qOAaJ8Sk_NaDMCXjy1AXXKfZrTG2sISfK1tTOrQU,7059 ,Nov 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
1m_1qOAaJ8Sk_NaDMCXjy1AXXKfZrTG2sISfK1tTOrQU,7059 ,Dec 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
12j90wLwcTglos0cC9IXESHSBpViiNrCSyvHJDarIJTU,1330 ,Jan 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1779.81
12j90wLwcTglos0cC9IXESHSBpViiNrCSyvHJDarIJTU,1330 ,Feb 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1779.81
12j90wLwcTglos0cC9IXESHSBpViiNrCSyvHJDarIJTU,1330 ,Mar 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1779.81
12j90wLwcTglos0cC9IXESHSBpViiNrCSyvHJDarIJTU,1330 ,Apr 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1779.81
12j90wLwcTglos0cC9IXESHSBpViiNrCSyvHJDarIJTU,1330 ,May 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1779.81
12j90wLwcTglos0cC9IXESHSBpViiNrCSyvHJDarIJTU,1330 ,Jun 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1779.81
12j90wLwcTglos0cC9IXESHSBpViiNrCSyvHJDarIJTU,1330 ,Jul 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1779.81
12j90wLwcTglos0cC9IXESHSBpViiNrCSyvHJDarIJTU,1330 ,Aug 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1779.81
12j90wLwcTglos0cC9IXESHSBpViiNrCSyvHJDarIJTU,1330 ,Sep 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1779.81
12j90wLwcTglos0cC9IXESHSBpViiNrCSyvHJDarIJTU,1330 ,Oct 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1779.81
12j90wLwcTglos0cC9IXESHSBpViiNrCSyvHJDarIJTU,1330 ,Nov 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1779.81
12j90wLwcTglos0cC9IXESHSBpViiNrCSyvHJDarIJTU,1330 ,Dec 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1779.81
1G-imC8c1IhNxHgKKZqI7BszoNxf1Xl6iYRZNe-GO0yM,7784 ,Jan 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
1G-imC8c1IhNxHgKKZqI7BszoNxf1Xl6iYRZNe-GO0yM,7784 ,Feb 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
1G-imC8c1IhNxHgKKZqI7BszoNxf1Xl6iYRZNe-GO0yM,7784 ,Mar 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
1G-imC8c1IhNxHgKKZqI7BszoNxf1Xl6iYRZNe-GO0yM,7784 ,Apr 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
1G-imC8c1IhNxHgKKZqI7BszoNxf1Xl6iYRZNe-GO0yM,7784 ,May 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
1G-imC8c1IhNxHgKKZqI7BszoNxf1Xl6iYRZNe-GO0yM,7784 ,Jun 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
1G-imC8c1IhNxHgKKZqI7BszoNxf1Xl6iYRZNe-GO0yM,7784 ,Jul 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,0
